,degree,num_knots,lambda_df_diff,num_hidden_layers,layer_size_factor,output_size_factor,learning_rate,momentum,dropout_rate,mean_test_score,std_test_score,rank_test_score
21,2,3,0,3,1.394549718808142,1.4361298294686018,0.0017635812344324437,0.04066334615626517,0.015616938132831595,0.6282266199562712,0.010771185928117592,1
31,2,3,0,3,1.3733082804376089,1.2762140510391864,0.0037298320573650994,0.05167884877130022,0.04003350987934286,0.6121784933412842,0.02084043464969308,2
12,2,3,0,2,1.092446052105199,1.221959992154771,0.0013445428267258297,0.094602799069999,0.09497027939422635,0.6002405709600478,0.03091541107460551,3
35,2,3,0,2,1.4328513749166418,1.0379770783719782,0.024870902090759973,0.0618127095641753,0.0717281249060105,0.5997577519379845,0.05988970827852638,4
24,2,3,0,4,1.1583645012309316,1.4256675005482553,0.0014017447701345114,0.0027238224314904635,0.015855791315762993,0.596816922580004,0.04830734142482012,5
18,2,3,0,5,1.4489088131338845,1.84767185209956,0.010451635866105768,0.03539976099736961,0.0011237599058936214,0.5924352141721327,0.053292052823955875,6
6,2,3,0,4,1.7942696863674978,1.3761318651785137,0.005197149437687764,0.031327656320090706,0.0011902551995744838,0.5826947301729278,0.0565413665435205,7
47,2,3,0,5,1.3786225463362687,1.3472706011464048,0.04384966593397554,0.026987436512573636,0.04060768664455192,0.5822546461935997,0.07593666327670796,8
43,2,3,0,4,1.4712892832655642,1.431718192932737,0.00456189112771823,0.001625233590761532,0.006428668024138077,0.5747578140528722,0.050807980575816196,9
49,2,3,0,2,1.6363053091691047,1.5003757079383049,0.00168677801442201,0.09903903510737401,0.003327819186433681,0.5718390975949115,0.027080432504898503,10
10,2,3,0,2,1.9326152878803908,1.2427691534475165,0.0010381254156408013,0.006411303900416301,0.0032944950391094966,0.5713668381037567,0.017277305544220592,11
25,2,3,0,5,1.664235233282756,1.2539298550368883,0.004903592165867939,0.011549664189931433,0.02621735454887417,0.5708812860266349,0.041070841067301384,12
30,2,3,0,4,1.0802589116076757,1.617287359513611,0.003965208437044609,0.005397828080722015,0.007117455671040481,0.5682374279467303,0.022314608231066253,13
4,2,3,0,3,1.7524734726898576,1.4129886805179925,0.0010897514496413896,0.01115513606504822,0.003956860158727779,0.5666251739216855,0.03608118781803191,14
26,2,3,0,4,1.4675362344267553,1.39509190061951,0.004533291238749022,0.0010191773806932833,0.008202913092385028,0.5652738645398528,0.05886343446610826,15
45,2,3,0,4,1.3252151004510007,1.1808977295101135,0.02567720381386744,0.016587798942960703,0.007731771813832848,0.5622934058835222,0.06770271994922147,16
34,2,3,0,4,1.2437540791439428,1.6308593641009193,0.07254221097960864,0.06527796652101683,0.0023023050131535817,0.5616230620155039,0.04002575274584004,17
23,2,3,0,3,1.138102434485361,1.7262849802515445,0.0017572010193449247,0.008324759508879516,0.010210804864727351,0.5610045219638243,0.035538285957340536,18
40,2,3,0,2,1.3058171650374013,1.3738085071979742,0.02733293562856972,0.014042571271956078,0.09504163405158954,0.5587535405485987,0.05916492703297649,19
41,2,3,0,5,1.4765296780531572,1.7083886982368504,0.016661967031355283,0.0379946147980322,0.003013354859505323,0.5576473365136156,0.06501172019584048,20
13,2,3,0,5,1.1744879587606074,1.7767990427497373,0.04237285049869069,0.08724188451735622,0.0015690464534622623,0.5560116030610216,0.06592076882947759,21
39,2,3,0,4,1.4079646105179457,1.039216163396887,0.009404522660573306,0.003937893274047298,0.012371243655023468,0.5544014609421586,0.03682132860458797,22
38,2,3,0,5,1.237487029239874,1.1083618909716604,0.098844323918773,0.0026606182617909604,0.02298469726800922,0.5529385311071358,0.056190082669857914,23
42,2,3,0,4,1.34950526089819,1.8627047546840025,0.01232178697867336,0.02524781502800944,0.062455032865774134,0.5448101769032002,0.04476719873576371,24
29,2,3,0,5,1.1148564700131094,1.5793228658072813,0.008303602153101884,0.0364362139913329,0.02163881322651029,0.5440629969191016,0.07268221386947857,25
3,2,3,0,5,1.8251733703727249,1.2924994740953817,0.001750381969694927,0.014764963056700853,0.004238513121957955,0.5421808537070165,0.04897336085163134,26
0,2,3,0,2,1.4990578108519879,1.053253654293627,0.00168564990285484,0.0012587747894812966,0.0010440402154762761,0.5408480545617173,0.01922741714263982,27
44,2,3,0,3,1.824387500465734,1.3449786958580447,0.006921908145424947,0.040303731355920684,0.003289262000731134,0.5408229601470881,0.042086163825169526,28
20,2,3,0,2,1.748155979652561,1.6293857786885453,0.0021450646226219283,0.003601342541622217,0.0025729367625562955,0.538444456867422,0.029588927605689964,29
28,2,3,0,2,1.9377429771446821,1.4194044687137697,0.04420292928735158,0.0691230237437664,0.01810694856940146,0.5351319320214669,0.03528984070132996,30
14,2,3,0,5,1.9661620512072584,1.1815581422915882,0.004410908747831637,0.0038577729604752334,0.0015583296315782784,0.5341758596700458,0.07517002465608268,31
33,2,3,0,5,1.5666096628145487,1.0743713502372232,0.004783746650327365,0.0021983657523302535,0.01638857649396361,0.5330678543033194,0.042619662826474954,32
11,2,3,0,3,1.1665107585278682,1.603225200773697,0.05650743337202148,0.009542905120742892,0.024586303181506102,0.5323751490757305,0.03496887244110456,33
36,2,3,0,4,1.0955483251386,1.0428650492346472,0.021284157169088495,0.004358771437522686,0.06800071507962595,0.5318436319817134,0.0443350170112993,34
16,2,3,0,2,1.1306377016609184,1.289447526767705,0.008032674680392338,0.0024476503754580865,0.01785725241227625,0.52593992248062,0.021960082864129708,35
15,2,3,0,4,1.3688408285992637,1.8714382738423947,0.01654588969012896,0.008326444807422298,0.0013518110335899905,0.5244804710793083,0.059069865034765155,36
2,2,3,0,4,1.8335795840581404,1.4121082152389697,0.08205190552892956,0.005446140912512392,0.04519976091865534,0.5239190146094216,0.03869856452106879,37
8,2,3,0,4,1.6685187378675947,1.7385189376647119,0.022224359779553345,0.013938026321125273,0.009561154829307649,0.5231740086463923,0.021288970141368286,38
19,2,3,0,2,1.2905211198552018,1.7712856213032948,0.02621264444230953,0.04588237119222022,0.006396105779538666,0.522443351222421,0.03228181096673436,39
5,2,3,0,3,1.935564104282712,1.97590862694756,0.010731493719785217,0.0010165354691864914,0.013759289278223646,0.5214355992844364,0.033894040600633855,40
48,2,3,0,3,1.7094749072152289,1.1251871075460664,0.02264590077558475,0.006303829725562583,0.0585247748005107,0.5145830848737825,0.032636742781470295,41
27,2,3,0,4,1.972092728906004,1.1031002905622904,0.032112334234232785,0.02348682643679382,0.003464244955335397,0.5143932617769826,0.04245041802266143,42
32,2,3,0,3,1.7938813405123657,1.545517224577245,0.04519230207507116,0.07481218366796343,0.004890731371826987,0.5111724185052673,0.014814296325201946,43
9,2,3,0,4,1.9018496184214533,1.2052238453808366,0.09979973778155535,0.06548734817421784,0.0036499334589685747,0.5104598986285033,0.06544748610904717,44
37,2,3,0,2,1.5731644369985887,1.2248663015726233,0.011153291568861691,0.009995308359160054,0.011331305602728237,0.5101627410057642,0.023579889196572168,45
17,2,3,0,2,1.845785847800855,1.0744614365555454,0.019605766010543,0.004871534256137817,0.0911198188237353,0.5068361160803021,0.01926568144449711,46
7,2,3,0,2,1.5639975002511275,1.3637036253979742,0.013327350968259537,0.01387779898677436,0.049157847360083176,0.5000093172331544,0.005168463449523001,47
46,2,3,0,3,1.6499845992922144,1.4771384625080919,0.01795140225462128,0.03669717205079638,0.005328238883507852,0.4982267441860465,0.033579740675763865,48
1,2,3,0,4,1.455997181292266,1.83135342077619,0.07048763739937554,0.007613514715885499,0.0014389599373507006,0.49761851520572453,0.030723812278616734,49
22,2,3,0,3,1.9052441716549025,1.7812308804892836,0.013171372222194971,0.00165219902500713,0.0034037650047026597,0.49476110614192004,0.0072578292542450394,50
